EntityID,AttributeID,Value,TimePeriod
7886,buyer,buyer:25452,2022-01
7961,tender,tender:34,2021-11
6831,buyer,buyer:21488,2021-11
13817,tender,tender:3397,2023-06
4832,buyer,buyer:67853,2022-07
13618,item,item:43007,2023-01
4064,buyer,buyer:28517,2021-12
794,item,item:8222,2022-09
7088,item,item:6799,2022-08
2007,buyer,buyer:2081,2023-02
1629,item,item:5265,2022-05
11834,buyer,buyer:36676,2023-04
4649,item,item:64152,2022-06
12871,tender,tender:239,2021-12
16877,item,item:15224,2023-04
7021,buyer,buyer:6108,2021-11
6554,tender,tender:388,2022-01
16122,tender,tender:1617,2022-08
552,tender,tender:1769,2022-09
14353,tender,tender:2370,2022-12
17043,buyer,buyer:36704,2023-05
14746,buyer,buyer:54955,2021-12
2380,buyer,buyer:18285,2022-03
12453,tender,tender:2972,2023-04
3452,item,item:68591,2022-10
11589,buyer,buyer:6969,2023-01
17979,tender,tender:3138,2023-05
16143,buyer,buyer:31409,2023-05
882,buyer,buyer:2504,2022-07
6099,tender,tender:926,2022-04
12136,buyer,buyer:11111,2022-10
17065,tender,tender:587,2022-02
12705,item,item:40490,2022-02
3067,item,item:68790,2022-08
3103,tender,tender:1780,2022-09
7846,buyer,buyer:23127,2022-12
18940,item,item:67985,2022-09
17854,buyer,buyer:42750,2023-02
11377,item,item:35664,2023-01
15025,tender,tender:2154,2022-11
9921,item,item:65858,2023-05
2674,tender,tender:633,2022-02
10218,item,item:32685,2021-11
6304,tender,tender:583,2022-02
5315,tender,tender:192,2021-12
10191,tender,tender:415,2022-01
12891,tender,tender:2033,2022-10
16886,item,item:38581,2022-03
11464,tender,tender:2139,2022-11
4710,item,item:2992,2022-04
16128,tender,tender:2142,2022-11
11269,buyer,buyer:35606,2021-11
6529,buyer,buyer:15167,2021-11
3177,buyer,buyer:3906,2022-03
2155,item,item:6937,2022-04
14666,item,item:3992,2023-03
19862,tender,tender:622,2022-02
3696,buyer,buyer:5491,2022-06
2362,item,item:47847,2022-11
6718,tender,tender:1079,2022-05
3807,buyer,buyer:3964,2023-02
11413,item,item:2037,2022-12
17144,buyer,buyer:54265,2022-09
3435,buyer,buyer:11993,2022-02
11196,item,item:2636,2023-01
2753,buyer,buyer:5125,2023-05
2792,item,item:64420,2021-12
8491,tender,tender:1089,2022-05
16901,tender,tender:763,2022-03
14793,item,item:32635,2022-06
18580,buyer,buyer:21174,2023-05
2515,buyer,buyer:134,2023-05
5903,item,item:19528,2022-03
16142,buyer,buyer:2217,2022-11
11883,buyer,buyer:2288,2022-07
14030,tender,tender:3391,2023-06
12044,buyer,buyer:33083,2022-05
12177,tender,tender:715,2022-03
15354,item,item:66101,2023-01
9256,buyer,buyer:9779,2023-04
13203,buyer,buyer:62905,2023-04
10843,buyer,buyer:33791,2022-07
9487,item,item:30853,2022-01
8093,buyer,buyer:14162,2022-07
10749,item,item:34391,2022-07
2518,buyer,buyer:1675,2023-01
3374,buyer,buyer:39243,2021-11
5325,item,item:17153,2021-11
19827,buyer,buyer:36147,2021-12
17677,buyer,buyer:1175,2023-05
12830,item,item:92,2023-06
5976,tender,tender:1455,2022-07
16112,item,item:30877,2023-02
13139,buyer,buyer:15397,2023-05
8521,item,item:16181,2022-07
19215,tender,tender:2308,2022-12
12742,buyer,buyer:5736,2022-06
4381,buyer,buyer:5434,2022-05
14994,item,item:47923,2022-06
11590,tender,tender:424,2022-01
10194,buyer,buyer:32171,2021-11
11734,tender,tender:2859,2023-03
1562,item,item:5048,2023-01
19028,item,item:36628,2022-01
468,buyer,buyer:13981,2022-06
10933,buyer,buyer:3236,2022-03
19466,buyer,buyer:28294,2022-12
10362,buyer,buyer:65778,2021-12
2061,buyer,buyer:27259,2022-02
945,buyer,buyer:2988,2021-12
3139,tender,tender:2321,2022-12
18509,item,item:2805,2022-11
4996,buyer,buyer:16325,2021-11
7151,tender,tender:1287,2022-06
2484,tender,tender:245,2021-12
2118,item,item:329,2023-03
15694,buyer,buyer:64618,2022-12
18900,tender,tender:3153,2023-05
2996,item,item:3559,2022-06
9612,item,item:30303,2022-06
18949,tender,tender:101,2021-11
13919,buyer,buyer:966,2023-03
8012,buyer,buyer:28676,2022-01
8135,buyer,buyer:19573,2023-03
963,buyer,buyer:23118,2022-09
11020,item,item:35254,2021-11
13902,buyer,buyer:26798,2023-06
1616,tender,tender:1240,2022-06
973,tender,tender:1248,2022-06
4626,buyer,buyer:15496,2023-05
6698,tender,tender:2023,2022-10
3257,buyer,buyer:10567,2022-11
18906,buyer,buyer:12724,2022-07
10869,tender,tender:1678,2022-08
5042,tender,tender:600,2022-02
7052,buyer,buyer:1553,2023-05
18064,buyer,buyer:19323,2022-09
19897,item,item:9085,2022-11
12930,tender,tender:1464,2022-07
19336,tender,tender:1054,2022-05
12154,buyer,buyer:8547,2023-04
7183,item,item:5192,2022-03
5779,item,item:257,2022-05
11222,buyer,buyer:48296,2022-01
4354,item,item:28721,2023-01
19916,tender,tender:1467,2022-07
14510,tender,tender:2712,2023-02
13838,buyer,buyer:43857,2021-11
3078,buyer,buyer:9043,2022-12
2057,item,item:5817,2022-12
6094,buyer,buyer:18789,2022-10
11864,buyer,buyer:35012,2023-04
1356,buyer,buyer:2613,2022-09
10414,item,item:32898,2022-06
8738,item,item:27650,2022-06
1926,buyer,buyer:6066,2022-01
6368,tender,tender:806,2022-03
2135,buyer,buyer:6715,2021-12
9810,tender,tender:264,2021-12
12035,tender,tender:648,2022-02
6031,buyer,buyer:31029,2022-10
18547,buyer,buyer:44477,2023-02
6389,buyer,buyer:4777,2023-01
12901,tender,tender:799,2022-03
18550,buyer,buyer:41507,2023-05
13009,tender,tender:2513,2023-01
5526,tender,tender:198,2021-12
12458,buyer,buyer:7876,2023-02
4695,buyer,buyer:14704,2021-11
11346,buyer,buyer:15844,2022-12
9618,item,item:30357,2022-02
12075,tender,tender:1308,2022-06
13509,item,item:43323,2022-03
18243,tender,tender:1551,2022-07
2973,item,item:9360,2021-12
6140,buyer,buyer:68521,2022-10
4027,tender,tender:2506,2023-01
10553,item,item:33791,2021-11
1008,tender,tender:66,2021-11
10055,buyer,buyer:23465,2023-06
818,item,item:567,2021-12
3391,item,item:279,2022-10
9060,item,item:15880,2023-03
15873,tender,tender:2191,2022-11
7903,tender,tender:7,2021-11
5074,tender,tender:1418,2022-07
732,item,item:64002,2022-07
12689,buyer,buyer:40018,2022-10
13598,tender,tender:1854,2022-09
18874,tender,tender:1754,2022-08
1196,buyer,buyer:3651,2022-01
6138,buyer,buyer:23973,2023-02
8379,tender,tender:2844,2023-03
4106,buyer,buyer:37833,2022-02
10301,buyer,buyer:21651,2023-02
17559,item,item:27458,2023-05
7715,item,item:23940,2022-06
10995,item,item:31040,2023-03
773,buyer,buyer:24022,2022-05
16811,buyer,buyer:50158,2022-01
18376,buyer,buyer:58497,2021-11
13296,buyer,buyer:1106,2022-05
11613,tender,tender:2203,2022-11
7925,buyer,buyer:2517,2022-06
2627,item,item:69,2022-10
10825,item,item:34647,2022-02
12134,tender,tender:2368,2022-12
2066,item,item:85,2022-11
17202,tender,tender:2206,2022-11
3479,buyer,buyer:694,2022-08
5451,tender,tender:2031,2022-10
7463,buyer,buyer:24962,2023-02
17453,tender,tender:2823,2023-03
5227,tender,tender:2146,2022-11
4100,tender,tender:1465,2022-07
9595,buyer,buyer:62033,2022-04
17690,item,item:6829,2021-11
5260,tender,tender:798,2022-03
1720,item,item:4608,2022-07
4375,buyer,buyer:13778,2023-01
7715,tender,tender:615,2022-02
6693,item,item:13140,2022-09
19169,tender,tender:212,2021-12
2273,tender,tender:795,2022-03
17874,tender,tender:2512,2023-01
13894,item,item:44447,2022-03
13222,tender,tender:1617,2022-08
17045,buyer,buyer:65512,2023-02
2393,buyer,buyer:7564,2023-06
3168,tender,tender:2299,2022-12
6270,item,item:20095,2022-03
2250,tender,tender:223,2021-12
16748,tender,tender:662,2022-02
5730,buyer,buyer:17691,2021-12
505,item,item:1166,2022-07
11320,buyer,buyer:35044,2022-06
79,item,item:603,2022-04
16859,buyer,buyer:63731,2022-07
2805,item,item:44195,2021-11
7038,buyer,buyer:53198,2023-02
8658,buyer,buyer:34170,2022-11
14222,item,item:3,2022-08
12555,item,item:13257,2023-06
6046,item,item:1860,2022-03
18644,item,item:18485,2023-05
9316,buyer,buyer:39958,2023-03
8624,tender,tender:939,2022-04
77,item,item:257,2022-08
7961,buyer,buyer:25061,2021-11
17295,item,item:55236,2021-12
4929,item,item:15794,2022-01
12237,tender,tender:2131,2022-11
6299,item,item:41785,2022-02
202,item,item:85,2022-06
10283,tender,tender:579,2022-02
12968,buyer,buyer:41369,2022-11
12363,tender,tender:921,2022-04
9176,item,item:28771,2023-01
16229,tender,tender:706,2022-03
7272,buyer,buyer:64715,2022-08
14935,tender,tender:19,2021-11
11734,item,item:37537,2022-11
17377,buyer,buyer:55303,2023-02
7241,buyer,buyer:21381,2022-11
16501,item,item:19459,2022-04
1584,item,item:4720,2021-11
5370,buyer,buyer:6131,2022-03
17441,item,item:7259,2022-12
1031,item,item:3052,2022-08
15029,buyer,buyer:4094,2022-12
15702,buyer,buyer:49303,2021-11
3773,buyer,buyer:445,2022-02
17780,item,item:1449,2023-05
17673,item,item:68782,2023-05
5864,item,item:1704,2022-02
11060,buyer,buyer:31264,2022-12
5846,item,item:29611,2022-12
6095,item,item:10108,2023-06
5697,item,item:18053,2022-08
10814,tender,tender:559,2022-02
3854,buyer,buyer:17689,2022-07
7826,item,item:49637,2022-09
4322,tender,tender:1080,2022-05
12520,tender,tender:1265,2022-06
15908,tender,tender:2458,2023-01
1684,buyer,buyer:3957,2023-03
14722,buyer,buyer:39978,2022-07
9394,item,item:37912,2023-01
7731,buyer,buyer:24674,2021-11
303,item,item:122,2021-12
13520,tender,tender:2442,2023-01
2585,item,item:44388,2023-01
13739,buyer,buyer:15118,2022-08
12625,buyer,buyer:31538,2022-02
13054,buyer,buyer:2908,2023-03
7390,item,item:4511,2022-01
4899,tender,tender:2009,2022-10
4668,item,item:1267,2023-04
4669,buyer,buyer:3084,2022-02
5471,item,item:8577,2022-11
18116,tender,tender:2987,2023-04
1479,buyer,buyer:51948,2022-05
9394,buyer,buyer:64522,2023-02
6769,tender,tender:557,2022-02
14397,tender,tender:3159,2023-05
5789,buyer,buyer:64137,2023-03
8760,item,item:38609,2021-11
19343,buyer,buyer:48453,2022-12
17802,buyer,buyer:13652,2023-06
13177,tender,tender:26,2021-11
8680,buyer,buyer:16311,2022-06
18081,tender,tender:123,2021-11
12287,item,item:5912,2022-12
10416,tender,tender:3344,2023-06
16859,item,item:42925,2022-08
5937,buyer,buyer:1484,2022-04
16915,tender,tender:1063,2022-05
3966,tender,tender:429,2022-01
9381,tender,tender:2126,2022-11
2903,item,item:327,2023-03
7758,tender,tender:2447,2023-01
4309,item,item:1771,2022-08
14399,buyer,buyer:7264,2022-01
18109,item,item:25258,2023-04
17502,buyer,buyer:55540,2022-06
13740,item,item:26335,2022-12
12826,buyer,buyer:27491,2022-07
9965,tender,tender:1995,2022-10
17093,buyer,buyer:1142,2022-11
9710,buyer,buyer:30660,2022-02
12645,tender,tender:2038,2022-10
12019,buyer,buyer:163,2023-02
12494,item,item:6847,2022-08
7298,tender,tender:1841,2022-09
7102,item,item:10182,2023-05
7292,tender,tender:224,2021-12
10292,tender,tender:3136,2023-05
16171,buyer,buyer:10024,2022-10
18114,item,item:34806,2022-10
13398,item,item:27043,2023-02
1025,item,item:3016,2022-01
2768,tender,tender:43,2021-11
16048,tender,tender:2028,2022-10
4774,buyer,buyer:15506,2022-09
1144,buyer,buyer:168,2023-03
1307,tender,tender:747,2022-03
6672,tender,tender:1645,2022-08
16601,tender,tender:1960,2022-10
8147,tender,tender:791,2022-03
9139,buyer,buyer:67996,2023-04
11889,tender,tender:400,2022-01
3687,tender,tender:393,2022-01
1292,buyer,buyer:68442,2022-10
13725,buyer,buyer:63981,2023-02
11691,item,item:37285,2021-12
18545,tender,tender:716,2022-03
551,item,item:1548,2022-02
4892,tender,tender:2325,2022-12
9563,item,item:30273,2022-02
12071,item,item:38877,2021-11
9109,item,item:52640,2022-01
1314,item,item:3845,2021-11
803,item,item:32720,2021-12
9300,item,item:11936,2022-01
19475,buyer,buyer:38115,2022-07
4556,item,item:14144,2022-07
13864,item,item:65184,2023-05
15040,tender,tender:2040,2022-10
8981,tender,tender:1281,2022-06
4630,buyer,buyer:9830,2022-10
16968,tender,tender:907,2022-04
16722,buyer,buyer:30916,2022-11
19654,buyer,buyer:5651,2023-06
17711,buyer,buyer:56358,2021-11
3913,tender,tender:1641,2022-08
8445,buyer,buyer:29942,2023-03
13114,buyer,buyer:27107,2022-11
5699,buyer,buyer:49009,2022-04
11597,buyer,buyer:18801,2022-12
735,buyer,buyer:3255,2023-01
14828,buyer,buyer:8655,2023-02
954,item,item:4516,2022-03
12310,buyer,buyer:3677,2022-06
19688,tender,tender:1071,2022-05
17721,buyer,buyer:7569,2023-03
18012,tender,tender:2737,2023-02
1714,buyer,buyer:65276,2022-12
954,tender,tender:388,2022-01
17350,buyer,buyer:53319,2023-04
8551,tender,tender:380,2022-01
1950,buyer,buyer:5458,2021-12
7354,tender,tender:927,2022-04
16671,buyer,buyer:25568,2023-04
3198,buyer,buyer:9772,2022-05
1944,item,item:1272,2022-02
3551,item,item:33645,2022-02
9484,item,item:65488,2022-04
9173,buyer,buyer:28849,2023-05
8933,buyer,buyer:13935,2022-10
4210,tender,tender:2650,2023-02
8253,item,item:1279,2023-05
17893,buyer,buyer:90,2023-03
2715,tender,tender:256,2021-12
13878,item,item:61051,2023-02
16309,item,item:30755,2022-11
18877,tender,tender:1797,2022-09
15023,item,item:4701,2023-05
5387,item,item:17148,2022-01
11795,buyer,buyer:68567,2023-06
3705,item,item:8883,2023-04
2487,tender,tender:597,2022-02
6633,tender,tender:244,2021-12
1074,item,item:2739,2022-07
16299,tender,tender:2819,2023-03
5177,buyer,buyer:16221,2022-05
10217,item,item:28475,2022-11
7764,tender,tender:280,2021-12
15893,item,item:19874,2022-08
373,buyer,buyer:1151,2021-12
8192,tender,tender:2015,2022-10
6780,item,item:21964,2021-11
19929,buyer,buyer:63493,2022-09
968,item,item:3161,2021-11
14087,buyer,buyer:10386,2022-05
16665,buyer,buyer:13166,2023-04
11026,buyer,buyer:64348,2022-11
143,item,item:464,2022-03
19855,buyer,buyer:9829,2023-06
13560,buyer,buyer:47224,2023-03
9820,buyer,buyer:47932,2023-04
8339,buyer,buyer:3283,2022-06
13676,item,item:65526,2023-01
19717,tender,tender:2670,2023-02
4815,item,item:67982,2022-03
10598,item,item:68517,2022-10
8916,buyer,buyer:67707,2022-12
3509,buyer,buyer:28676,2022-09
10580,tender,tender:557,2022-02
16904,buyer,buyer:662,2022-12
16810,item,item:65953,2022-08
16747,buyer,buyer:42952,2022-09
16885,buyer,buyer:36481,2022-07
17874,buyer,buyer:182,2023-01
15425,buyer,buyer:35354,2022-02
8274,tender,tender:2627,2023-02
7851,item,item:880,2023-01
659,item,item:35224,2023-05
7348,item,item:6567,2022-04
6979,buyer,buyer:13554,2023-05
13006,tender,tender:2463,2023-01
19771,buyer,buyer:33528,2022-11
2587,tender,tender:3027,2023-04
18198,item,item:33677,2022-02
18753,tender,tender:923,2022-04
19809,item,item:15398,2022-09
8228,buyer,buyer:6986,2022-01
10678,item,item:46326,2023-02
12404,item,item:3453,2022-09
14783,item,item:12576,2023-06
9887,item,item:15838,2023-05
12344,item,item:1249,2023-06
8118,tender,tender:49,2021-11
10849,item,item:21340,2022-08
6901,buyer,buyer:34171,2022-10
5477,buyer,buyer:16804,2022-11
8694,tender,tender:1242,2022-06
8075,item,item:25340,2023-03
4916,tender,tender:1820,2022-09
19662,item,item:62599,2023-06
8148,item,item:26022,2021-11
19722,item,item:2728,2022-12
18716,buyer,buyer:3939,2023-01
18441,tender,tender:2009,2022-10
7194,buyer,buyer:19967,2022-04
4805,buyer,buyer:55488,2023-01
3246,buyer,buyer:10034,2022-12
19888,item,item:42733,2023-05
11387,tender,tender:2007,2022-10
4071,buyer,buyer:64528,2021-12
14878,tender,tender:2666,2023-02
10230,buyer,buyer:8079,2022-09
12353,tender,tender:3010,2023-04
7863,tender,tender:2693,2023-02
5018,buyer,buyer:17,2023-01
19226,buyer,buyer:3363,2023-06
6882,buyer,buyer:6171,2021-11
15158,item,item:23722,2023-06
4473,item,item:14380,2022-01
51,buyer,buyer:51,2022-07
10538,item,item:2587,2022-10
11026,buyer,buyer:19671,2023-02
993,tender,tender:237,2021-12
15643,tender,tender:2970,2023-04
17451,buyer,buyer:2158,2022-09
11395,tender,tender:247,2021-12
221,buyer,buyer:548,2022-10
19926,item,item:1295,2023-01
10544,buyer,buyer:22687,2023-05
15406,item,item:11958,2022-09
6526,buyer,buyer:20543,2022-05
3438,buyer,buyer:1451,2023-05
996,buyer,buyer:2466,2022-09
8975,buyer,buyer:4381,2022-05
12150,buyer,buyer:39828,2022-11
4832,buyer,buyer:14888,2023-06
17202,item,item:877,2023-04
15421,item,item:15563,2022-03
17421,tender,tender:2041,2022-10
9822,buyer,buyer:722,2022-02
4217,item,item:13273,2022-01
10563,tender,tender:803,2022-03
6738,tender,tender:2114,2022-11
19998,item,item:35695,2022-07
14010,buyer,buyer:66560,2021-12
4266,tender,tender:2178,2022-11
2389,buyer,buyer:6202,2022-03
10892,buyer,buyer:12595,2023-01
14995,buyer,buyer:2033,2023-05
10321,item,item:32295,2021-11
16382,item,item:5327,2022-08
11078,item,item:14598,2021-12
383,buyer,buyer:9071,2022-07
7322,tender,tender:1972,2022-10
5775,buyer,buyer:17682,2022-11
9931,item,item:45017,2021-11
7486,item,item:3385,2022-11
15835,item,item:27699,2022-08
709,item,item:1178,2022-05
7364,buyer,buyer:23129,2021-12
9737,tender,tender:1237,2022-06
11983,item,item:8517,2023-04
168,buyer,buyer:717,2022-04
6801,item,item:1071,2022-05
9143,item,item:3638,2022-11
97,buyer,buyer:278,2022-03
7807,tender,tender:3158,2023-05
18739,tender,tender:1268,2022-06
13933,item,item:44627,2021-12
1036,item,item:2275,2022-05
3210,tender,tender:770,2022-03
9334,tender,tender:910,2022-04
18273,tender,tender:3333,2023-06
6457,item,item:20747,2022-08
19375,buyer,buyer:12791,2021-11
5740,tender,tender:3028,2023-04
8851,tender,tender:1574,2022-08
5832,item,item:36055,2022-01
13044,buyer,buyer:41401,2022-04
717,buyer,buyer:63695,2022-01
15670,item,item:6916,2023-02
19582,tender,tender:3304,2023-06
3515,item,item:8959,2023-02
3441,tender,tender:28,2021-11
10871,tender,tender:2852,2023-03
10331,item,item:43001,2022-08
6126,buyer,buyer:19298,2021-11
15921,item,item:2360,2023-05
11109,buyer,buyer:28543,2023-05
14933,tender,tender:582,2022-02
14122,buyer,buyer:3,2022-11
857,tender,tender:3163,2023-05
5171,item,item:3491,2022-03
19743,buyer,buyer:34470,2023-04
12095,item,item:26136,2021-11
14981,buyer,buyer:1899,2022-02
5788,item,item:1215,2022-04
5027,tender,tender:3016,2023-04
3222,tender,tender:565,2022-02
17391,item,item:3488,2023-01
10310,tender,tender:554,2022-02
1474,item,item:5045,2022-04
19771,buyer,buyer:4955,2023-06
3823,item,item:12098,2022-03
13149,item,item:42785,2023-05
14711,tender,tender:3179,2023-05
7364,item,item:24283,2022-06
14018,tender,tender:2678,2023-02
6716,buyer,buyer:302,2023-02
14659,item,item:3535,2023-05
11598,buyer,buyer:14297,2023-05
3935,item,item:12309,2022-05
8498,item,item:2737,2022-11
16516,buyer,buyer:52558,2021-11
10297,item,item:1130,2022-02
6664,buyer,buyer:8930,2022-09
14671,tender,tender:3404,2023-06
5846,buyer,buyer:1144,2022-12
6966,buyer,buyer:14401,2022-08
4071,item,item:13243,2021-11
4076,buyer,buyer:2843,2022-06
11722,tender,tender:2206,2022-11
17386,tender,tender:2689,2023-02
577,item,item:3553,2023-01
7394,buyer,buyer:7627,2022-04
4479,buyer,buyer:14111,2022-04
19882,item,item:47688,2022-04
1654,item,item:5526,2021-11
15442,buyer,buyer:49107,2023-02
14810,item,item:2333,2023-02
8885,item,item:2323,2023-05
4678,tender,tender:15,2021-11
13561,buyer,buyer:17701,2022-09
5744,buyer,buyer:1897,2023-01
17360,buyer,buyer:31553,2023-02
11140,item,item:57398,2022-10
8619,item,item:17211,2023-02
10868,buyer,buyer:25586,2022-08
2739,tender,tender:551,2022-02
1510,buyer,buyer:4976,2022-01
2834,item,item:6369,2023-06
5436,buyer,buyer:8532,2022-05
10858,item,item:56611,2021-11
19446,tender,tender:3081,2023-04
19486,buyer,buyer:51194,2022-03
14398,item,item:12612,2022-09
3241,buyer,buyer:63704,2022-09
7830,buyer,buyer:24634,2022-09
13926,tender,tender:456,2022-01
11688,item,item:17296,2022-12
10806,tender,tender:582,2022-02
552,tender,tender:558,2022-02
16723,buyer,buyer:48957,2023-04
1217,item,item:1070,2022-11
7914,tender,tender:419,2022-01
8485,tender,tender:1065,2022-05
10137,tender,tender:2368,2022-12
5217,item,item:16525,2023-04
10031,buyer,buyer:28654,2022-06
7669,tender,tender:2179,2022-11
18311,item,item:67517,2022-06
13854,item,item:12560,2022-09
1087,tender,tender:1278,2022-06
18798,tender,tender:1117,2022-05
11388,buyer,buyer:20558,2022-06
2251,buyer,buyer:7105,2021-11
15752,buyer,buyer:3976,2022-11
530,tender,tender:3167,2023-05
14883,tender,tender:2873,2023-03
14619,item,item:36498,2023-02
7548,tender,tender:2864,2023-03
8118,item,item:25315,2022-04
4952,item,item:11377,2021-11
17208,item,item:9127,2023-03
8297,buyer,buyer:25230,2022-02
17876,buyer,buyer:62664,2023-04
14882,item,item:68433,2022-08
2618,buyer,buyer:38478,2022-09
4876,buyer,buyer:122,2022-12
15299,item,item:4923,2022-08
209,buyer,buyer:664,2022-05
3870,item,item:1369,2023-06
1812,item,item:11729,2022-07
14276,buyer,buyer:8735,2023-04
5599,tender,tender:1428,2022-07
6870,buyer,buyer:63778,2022-07
9274,item,item:29610,2022-02
6600,buyer,buyer:12105,2022-12
13538,tender,tender:3171,2023-05
15033,tender,tender:2180,2022-11
9829,tender,tender:1635,2022-08
15156,tender,tender:3027,2023-04
6602,tender,tender:2864,2023-03
6413,item,item:67989,2022-03
2435,buyer,buyer:7,2022-04
915,buyer,buyer:2339,2022-08
11121,tender,tender:3347,2023-06
6858,item,item:22484,2023-06
3691,buyer,buyer:8343,2022-03
17575,buyer,buyer:1642,2022-09
3676,buyer,buyer:11510,2021-12
2465,tender,tender:205,2021-12
18025,buyer,buyer:6901,2022-08
5136,tender,tender:411,2022-01
13962,item,item:22410,2023-03
11324,buyer,buyer:67072,2022-06
16718,tender,tender:1155,2022-05
17772,tender,tender:3342,2023-06
4449,item,item:1238,2022-06
18720,item,item:54367,2023-04
8794,buyer,buyer:24144,2023-05
15282,tender,tender:271,2021-12
7346,buyer,buyer:67918,2022-01
8737,buyer,buyer:26496,2022-08
11849,tender,tender:732,2022-03
1258,item,item:3303,2023-02
1207,tender,tender:1592,2022-08
11370,item,item:36432,2022-08
8081,item,item:4885,2023-05
7238,buyer,buyer:22371,2022-07
17065,item,item:33,2021-12
12342,item,item:66783,2022-03
11396,tender,tender:1237,2022-06
18546,item,item:30639,2023-02
16187,item,item:51669,2021-11
10909,item,item:51689,2023-06
13175,tender,tender:1633,2022-08
17795,item,item:7809,2022-12
10843,item,item:32882,2022-09
1431,tender,tender:1125,2022-05
2682,item,item:10657,2021-11
14625,buyer,buyer:55106,2023-03
10733,tender,tender:1644,2022-08
19744,tender,tender:1289,2022-06
6446,buyer,buyer:15898,2023-02
8556,item,item:1673,2023-02
773,tender,tender:727,2022-03
3766,buyer,buyer:54606,2023-03
8731,buyer,buyer:10019,2022-10
18282,buyer,buyer:28481,2022-09
15181,buyer,buyer:48261,2022-03
9606,item,item:15319,2022-01
17908,buyer,buyer:23764,2023-01
16585,item,item:46586,2023-03
12642,tender,tender:3194,2023-05
3270,tender,tender:1253,2022-06
4178,item,item:13489,2022-04
3172,item,item:10208,2021-12
2794,buyer,buyer:2690,2022-07
776,tender,tender:716,2022-03
17216,buyer,buyer:15341,2023-06
5147,tender,tender:1326,2022-06
3037,buyer,buyer:64312,2023-02
16264,item,item:8016,2023-06
11512,tender,tender:974,2022-04
10139,tender,tender:581,2022-02
9731,buyer,buyer:21225,2022-11
8486,tender,tender:3221,2023-05
18995,item,item:63740,2021-11
8018,buyer,buyer:30066,2022-09
8336,item,item:17261,2022-06
10510,buyer,buyer:13236,2021-12
7037,buyer,buyer:54176,2023-04
18375,buyer,buyer:58334,2022-11
19403,buyer,buyer:35616,2022-12
6364,tender,tender:1460,2022-07
108,item,item:59,2022-01
9084,tender,tender:2986,2023-04
16814,tender,tender:952,2022-04
16851,tender,tender:1086,2022-05
18432,item,item:59039,2022-03
841,tender,tender:939,2022-04
16062,item,item:8376,2023-06
4476,tender,tender:2157,2022-11
16804,tender,tender:643,2022-02
8337,buyer,buyer:2022,2022-02
8150,buyer,buyer:5656,2022-04
2123,tender,tender:400,2022-01
15536,tender,tender:3435,2023-06
14766,item,item:3977,2023-03
10005,tender,tender:2488,2023-01
13601,buyer,buyer:31922,2022-08
8621,tender,tender:201,2021-12
6145,buyer,buyer:18567,2022-10
11267,tender,tender:728,2022-03
5960,tender,tender:1265,2022-06
269,tender,tender:3335,2023-06
17632,item,item:25368,2023-03
14899,item,item:1906,2021-12
8277,tender,tender:1835,2022-09
13753,item,item:60287,2023-01
15419,item,item:28503,2022-04
6428,buyer,buyer:19959,2022-10
15958,item,item:50977,2023-03
8694,tender,tender:1078,2022-05
12994,buyer,buyer:41172,2022-12
3840,buyer,buyer:12066,2022-09
17858,buyer,buyer:22202,2023-06
9768,item,item:31167,2022-07
12762,item,item:14426,2022-12
14514,buyer,buyer:7108,2022-07
14273,item,item:30446,2022-10
7386,tender,tender:387,2022-01
12677,buyer,buyer:3769,2022-06
7830,buyer,buyer:13701,2023-03
6022,buyer,buyer:60068,2022-03
5139,tender,tender:613,2022-02
11562,item,item:36462,2021-11
12679,item,item:60856,2023-06
17124,tender,tender:3327,2023-06
18716,tender,tender:2630,2023-02
19329,tender,tender:2629,2023-02
3383,item,item:587,2022-05
1026,item,item:37465,2023-03
19597,tender,tender:3315,2023-06
1696,tender,tender:2653,2023-02
6662,item,item:4500,2023-01
1827,tender,tender:25,2021-11
8623,buyer,buyer:16731,2023-05
10171,tender,tender:2684,2023-02
2500,tender,tender:955,2022-04
5993,item,item:7492,2022-01
9494,item,item:30460,2022-10
155,item,item:17832,2022-04
12226,tender,tender:2174,2022-11
11808,buyer,buyer:37270,2022-06
13041,tender,tender:3001,2023-04
8411,item,item:4022,2022-06
6547,buyer,buyer:20530,2022-03
17921,tender,tender:2866,2023-03
1817,tender,tender:21,2021-11
4913,buyer,buyer:14889,2021-12
8055,item,item:3120,2023-06
13782,item,item:52116,2021-11
18470,buyer,buyer:58591,2022-01
3144,item,item:1002,2021-12
12411,tender,tender:2505,2023-01
12466,tender,tender:2989,2023-04
11173,item,item:35774,2021-11
18321,buyer,buyer:1109,2023-03
15947,buyer,buyer:50515,2023-05
5978,tender,tender:929,2022-04
15444,item,item:55133,2021-11
16208,tender,tender:2838,2023-03
5933,buyer,buyer:18734,2022-04
11976,item,item:38389,2022-03
13052,item,item:41851,2023-05
8996,buyer,buyer:3064,2022-04
2137,item,item:7045,2022-04
1174,item,item:47796,2023-02
8353,tender,tender:2670,2023-02
2011,buyer,buyer:63881,2022-08
12602,tender,tender:47,2021-11
4479,buyer,buyer:34337,2022-04
12741,buyer,buyer:28507,2023-06
5877,buyer,buyer:22588,2023-01
8397,item,item:64931,2022-07
7744,item,item:12607,2022-12
15855,tender,tender:1836,2022-09
15882,buyer,buyer:3447,2021-12
